2
1.666666667
1.333333337
1.000000001
0.666666668
0.333333335
2E-09
-0.333333331
-0.666666664
-0.999999997
-1.33333333
-1.666666663
-1.999999996
-2.333333329
-2.666666662
-2.999999995
-3.333333328
-3.666666661
-3.999999994
-4.333333327
-4.66666666
-4.999999993
-5.333333326
-5.666666659
-5.999999992
-6.333333325
-6.666666658
-6.999999991
-7.333333324
-7.666666657
-7.99999999
-8.333333323
-8.8333333
-9.3333333
-9.833333254
-10.33333323
-10.83333321
-11.33333319
-11.83333316
-12.33333314
-12.83333312
-13.33333309
-13.83333307
-14.33333305
-14.83333302
-15.333333
-15.83333298
-16.33333296
-16.83333293
-17.33333291
-17.83333289
-18.33333286
-18.83333284
-19.33333282
-19.83333279
-20.33333277
-20.83333275
-21.33333273
-21.8333327
-22.33333268
-22.83333266
-23.33333263
-23.83333261
-24.33333259
